0,0
1,0.9999999999999998
2,1.686853527467591
3,1.765571109785691
4,2.167080433921196
5,2.476125039928171
6,2.942907946404958
7,3.181875676317032
8,4.305580224717985
9,4.330185878195911
10,4.698165799559471
11,6.817216701302367
12,6.933194410904917
13,7.367928361199216
14,7.734471529884213
15,8.579820715028202
16,9.396752013168999
17,9.98749579604312
18,10.34369304558419
19,11.33290825408137
20,11.35033410229744
21,11.36785731661073
22,11.9086229141322
23,12.48973007099652
24,13.61075519745769
25,14.18881001160958
26,14.38132431652277
27,14.4931427526763
28,14.49733675946199
29,14.82304603481376
30,15.06730849877338
31,17.18987143520377
32,17.26505402916683
33,17.62307057972543
34,18.67282376069257
35,19.36482487709891
36,20.62856697198513
37,22.55889320321129
38,22.9511734843711
39,23.67325872955057
40,23.79579648598568
41,23.98237005817145
42,23.98576915983544
43,24.49389435159178
44,26.01038319456092
45,26.36112409806674
46,26.6411028252122
47,27.1184372106673
48,27.72002759021486
49,27.9615231370773
50,28.21234388016867
51,29.38912532790961
52,29.58620364394772
53,29.83043669277392
54,29.87860218926703
55,30.04291411949504
56,30.75311928539385
57,31.21668995918143
58,31.94355901247888
59,33.76851482960353
60,35.37610124446871
61,35.41355261164021
62,36.24739618064552
63,36.63836578357709
64,36.83418803766185
65,36.83761035314698
66,36.94864293130911
67,38.35181674783163
68,39.19733718135771
69,39.47249115366789
70,39.52512822033713
71,39.53302069080904
72,39.78904111914179
73,40.44377107640508
74,40.48748580904482
75,40.59775232544495
76,40.89794891765729
77,42.19971658112572
78,43.110246962971
79,43.73452619241346
80,43.91447266719508
81,44.61761673710854
82,45.22478274056513
83,45.82922965432048
84,46.67584379907381
85,46.70999553037628
86,46.75150270037133
87,47.11221279382917
88,47.37824171557699
89,47.63931667935444
90,47.96181005644223
91,48.41117122850225
92,48.90822000515698
93,50.00832828850395
94,51.12310654828968
95,51.37272737368257
96,54.23043495283088
97,54.35661573415827
98,54.66651862194035
99,55.04575483446777
100,55.28845222378816
101,55.28962772474492
102,55.46227391829571
103,55.84113358292891
104,55.86651229622617
105,56.28472774446779
106,56.91746122599774
107,57.47203884666324
108,57.7844751770736
109,58.65114429642518
110,58.66529295223732
111,60.12879323888396
112,61.10316787574108
113,61.21064492581258
114,61.61977257788808
115,62.38828516620048
116,62.49719547642871
117,62.52672769536294
118,62.84850925234478
119,62.92615580946056
120,64.11325593666436
121,64.23638347680922
122,64.97196030988425
123,65.14421124189893
124,65.92262754170967
125,66.23853427388907
126,66.26028463693764
127,66.27741134216072
128,68.91541174082633
129,69.47631167992971
130,69.65085180789602
131,70.26155549223878
132,70.69717083850972
133,70.81175997743364
134,71.83150698184869
135,72.95164990528137
136,73.35599220011893
137,73.99827847940522
138,75.12491203679802
139,75.95724239742835
140,78.64849254458899
141,78.67408134804468
142,78.6804065373026
143,78.87477835456663
144,79.05912237043216
145,80.6386664059834
146,81.4984354984696
147,81.86607289031507
148,82.54513799800675
149,82.84383277588257
150,84.68015421881182
