0,0
1,1.000000000000001
2,1.568473477468098
3,2.705159840963055
4,3.256541537097482
5,3.409626240854168
6,3.997274981672251
7,4.770204332350756
8,4.998773231525604
9,5.82747305163424
10,6.218120237900385
11,6.676852258283779
12,6.789073655014497
13,7.099620468397024
14,7.149505620988736
15,7.218521902806176
16,8.625040527141072
17,8.807141304530033
18,8.847361248985861
19,8.965103601471496
20,9.398810047187894
21,9.753703906819904
22,10.05776263625952
23,10.50602716928064
24,10.68224698002612
25,10.7683297339675
26,11.27358959361954
27,11.29746958687062
28,12.63026402684883
29,12.79996277935334
30,12.87492628787398
31,13.08107123651027
32,13.31102261653839
33,13.33848515932852
34,13.59005730896213
35,13.84591232279895
36,14.1199742668744
37,14.20029239688373
38,14.30812966522099
39,14.46869747572832
40,14.73399466264147
41,15.00159369826033
42,15.03588075316375
43,15.83172150704766
44,16.29898403575762
45,16.60631772161288
46,16.64144384748339
47,17.09960447435848
48,17.21948065183436
49,17.77138830208771
50,17.77841614134753
51,17.90182100780416
52,18.17481367505074
53,18.29427753277274
54,18.49624537265064
55,18.89433904984515
56,19.26330866742285
57,19.27005015215902
58,19.56149669915251
59,19.82475278161142
60,19.87436545166373
61,20.11026561926983
62,20.57816624653333
63,21.1139398935532
64,21.2098743176375
65,23.13952760753906
66,23.45007182505296
67,23.84281152095477
68,23.90583869061021
69,24.33610832379934
70,24.75964861024844
71,25.03123389183291
72,25.10552473480111
73,25.11272274956801
74,25.1399721386976
75,25.43200248956592
76,26.00061786262471
77,26.14806066670002
78,26.56124943940961
79,26.64620257118739
80,26.72957882087434
81,26.76361425258377
82,27.14288357149739
83,27.46024518232957
84,27.67166122667274
85,27.83934976110302
86,27.876903839316
87,28.10723662062146
88,28.28912310058382
89,28.52754826401167
90,28.53186741515374
91,28.53182632988753
92,29.52149772317471
93,29.65070809835176
94,29.79464149185796
95,30.00611673342584
96,30.10279237203677
97,30.35451006021542
98,30.41764687627096
99,30.54780907539889
100,30.56155562828984
101,30.58581317634272
102,30.66410235135696
103,30.93753843995584
104,31.12137415783614
105,31.43644516480042
106,32.03222370964298
107,32.10415508438407
108,32.32397087552125
109,32.66029191832038
110,33.06321354312926
111,33.13235799638883
112,33.20918595844257
113,33.25160835696298
114,33.29900017701075
115,33.47842043830942
116,33.56503598073874
117,33.66985429798345
118,34.13570382042375
119,34.18612304898582
120,34.39812768291919
121,34.46063098787545
122,34.6549112439237
123,34.78539116267689
124,35.27868138164506
125,35.42081517238471
126,35.504655624634
127,35.53180630581728
128,35.76041187556351
129,35.86878368263213
130,36.30395974044146
131,36.39298518158326
132,36.4713093356219
133,36.49998211130627
134,36.55329671112816
135,36.64533493223925
136,36.96613471976337
137,37.00408972220431
138,37.02753989080337
139,37.06303029030759
140,37.5745379112936
141,38.00601359961034
142,38.04038950934242
143,38.12776449446444
144,38.43463422909656
145,38.56417089190622
146,38.73003350415616
147,38.819516843128
148,39.04001941684366
149,39.0788992711724
150,39.22939764195451
